date,favorite_count,followers_count,friends_count,retweet_count,retweeted,tweet_id,user_id
6/30/2019 15:07,2,49,667,0,False,"3,543","49,47,67,207"
6/30/2019 15:06,0,370,318,0,False,"3,544","5,73,44,463"
6/30/2019 15:05,0,31,355,0,False,"3,545","2,55,68,98,644"
6/30/2019 15:03,1,21,472,0,False,"3,546","11,15,26,00,00,00,00,00,000"
6/30/2019 15:03,0,48,76,0,False,"3,547","1,36,88,17,753"
6/30/2019 15:02,0,49,667,0,False,"3,548","49,47,67,207"
6/30/2019 15:02,0,100,412,0,False,"3,549","58,78,19,826"
6/30/2019 15:02,0,530,208,0,False,"3,550","7,14,60,903"
6/30/2019 15:01,0,55,397,0,False,"3,551","12,64,94,619"
6/30/2019 15:00,0,21,69,0,False,"3,552","11,06,50,00,00,00,00,00,000"
6/30/2019 14:59,0,56,141,0,False,"3,553","8,69,38,70,00,00,00,00,000"
6/30/2019 14:58,0,9,57,0,False,"3,554","7,54,56,10,00,00,00,00,000"
6/30/2019 14:57,0,29,56,0,False,"3,555","7,13,34,70,00,00,00,00,000"
6/30/2019 14:57,0,141,122,0,False,"3,556","9,01,35,142"
6/30/2019 14:56,0,367,1866,0,False,"3,557","6,31,69,025"
6/30/2019 14:56,1,315,702,0,False,"3,558","21,11,27,457"
6/30/2019 14:55,0,118,718,0,False,"3,559","45,80,71,213"
6/30/2019 14:53,0,37,609,0,False,"3,560","15,05,48,357"
6/30/2019 14:51,0,1059,1661,0,False,"3,561","52,28,72,786"
6/30/2019 14:51,0,31,355,0,False,"3,562","2,55,68,98,644"
6/30/2019 14:51,0,1,31,0,False,"3,563","11,36,83,00,00,00,00,00,000"
6/30/2019 14:50,0,7,34,0,False,"3,564","2,70,33,13,903"
6/30/2019 14:49,0,418,11,0,False,"3,565","8,98,44,30,00,00,00,00,000"
6/30/2019 14:48,0,5,19,0,False,"3,566","26,25,38,946"
6/30/2019 14:47,0,809,2567,0,False,"3,567","1,58,52,06,030"
6/30/2019 14:43,0,15,117,0,False,"3,568","11,41,88,980"
6/30/2019 14:43,0,1,31,0,False,"3,569","11,36,83,00,00,00,00,00,000"
6/30/2019 14:42,0,13,105,0,False,"3,570","8,72,11,90,00,00,00,00,000"
6/30/2019 14:41,0,10,132,0,False,"3,571","1,37,72,95,782"
6/30/2019 14:40,2,1828,210,0,False,"3,572","2,83,47,95,179"
6/30/2019 14:38,2,31,68,0,False,"3,573","6,79,22,190"
6/30/2019 14:38,0,17,44,0,False,"3,574","13,65,93,532"
6/30/2019 14:38,0,1,31,0,False,"3,575","11,36,83,00,00,00,00,00,000"
6/30/2019 14:36,0,69,296,0,False,"3,576","8,33,61,40,00,00,00,00,000"
6/30/2019 14:35,0,1,94,0,False,"3,577","10,27,98,00,00,00,00,00,000"
6/30/2019 14:35,0,9,5,0,False,"3,578","4,07,75,33,245"
6/30/2019 14:35,0,1,31,0,False,"3,579","11,36,83,00,00,00,00,00,000"
6/30/2019 14:35,0,1059,1661,0,False,"3,580","52,28,72,786"
6/30/2019 14:35,0,9,5,0,False,"3,581","4,07,75,33,245"
6/30/2019 14:34,0,788,296,0,False,"3,582","12,74,99,273"
6/30/2019 14:34,0,1059,1661,0,False,"3,583","52,28,72,786"
6/30/2019 14:33,0,1,31,0,False,"3,584","11,36,83,00,00,00,00,00,000"
6/30/2019 14:32,0,9,5,1,False,"3,585","4,07,75,33,245"
6/30/2019 14:31,2,181,371,1,False,"3,586","59,62,25,180"
6/30/2019 14:31,0,53,220,0,False,"3,587","3,04,76,07,062"
6/30/2019 14:30,0,39,21,0,False,"3,588","8,73,16,870"
6/30/2019 14:30,0,954,909,0,False,"3,589","8,31,80,70,00,00,00,00,000"
6/18/2019 23:42,0,21,100,0,False,"3,590","8,39,30,50,00,00,00,00,000"
6/18/2019 23:11,0,65,111,0,False,"3,591","2,43,90,67,332"
6/18/2019 22:35,0,10,125,0,False,"3,592","9,92,87,202"
6/18/2019 21:43,0,131,428,0,False,"3,593","30,12,67,252"
6/18/2019 21:01,0,42,131,0,False,"3,594","23,04,02,448"
6/18/2019 20:54,0,41,23,0,False,"3,595","2,79,83,56,604"
6/18/2019 20:50,0,11,226,0,False,"3,596","2,36,71,80,810"
6/18/2019 20:48,0,11,226,0,False,"3,597","2,36,71,80,810"
6/18/2019 20:38,0,84,369,0,False,"3,598","2,43,61,18,681"
6/18/2019 20:35,0,84,369,0,False,"3,599","2,43,61,18,681"
6/18/2019 20:32,1,0,2,0,False,"3,600","11,14,12,00,00,00,00,00,000"
6/18/2019 20:32,1,0,2,0,False,"3,601","11,14,12,00,00,00,00,00,000"
6/18/2019 20:28,0,0,2,0,False,"3,602","11,14,12,00,00,00,00,00,000"
6/18/2019 20:26,0,290,97,0,False,"3,603","7,83,40,754"
6/18/2019 20:25,0,138,1360,0,False,"3,604","37,22,43,305"
6/18/2019 20:22,0,138,1360,0,False,"3,605","37,22,43,305"
6/18/2019 20:20,0,138,1360,0,False,"3,606","37,22,43,305"
6/18/2019 20:19,0,693,231,0,False,"3,607","7,59,96,291"
6/18/2019 20:12,0,11,226,0,False,"3,608","2,36,71,80,810"
6/18/2019 20:12,0,0,1,0,False,"3,609","10,13,30,00,00,00,00,00,000"
6/18/2019 20:06,0,0,1,0,False,"3,610","10,13,30,00,00,00,00,00,000"
6/18/2019 20:04,1,35,522,0,False,"3,611","1,62,29,51,550"
6/18/2019 20:00,0,14,136,0,False,"3,612","8,71,66,70,00,00,00,00,000"
6/18/2019 19:52,3,185,60,0,False,"3,613","1,96,48,19,592"
6/18/2019 19:52,0,3,100,0,False,"3,614","3,25,93,76,603"
6/18/2019 19:49,1,13,9,0,False,"3,615","8,57,19,20,00,00,00,00,000"
6/18/2019 19:34,0,91,140,0,False,"3,616","63,34,99,706"
6/18/2019 19:23,0,255,298,0,False,"3,617","43,51,99,111"
6/18/2019 19:22,0,46,56,0,False,"3,618","10,63,59,616"
6/18/2019 19:17,0,0,16,0,False,"3,619","42,39,39,417"
6/18/2019 19:14,0,46,56,0,False,"3,620","10,63,59,616"
6/18/2019 19:13,0,0,3,0,False,"3,621","11,04,29,00,00,00,00,00,000"
6/18/2019 19:12,0,0,3,0,False,"3,622","11,04,29,00,00,00,00,00,000"
6/18/2019 19:12,0,17,288,0,False,"3,623","1,64,44,71,452"
6/18/2019 19:10,0,0,3,0,False,"3,624","11,04,29,00,00,00,00,00,000"
6/18/2019 19:08,1,294,185,0,False,"3,625","7,91,83,857"
6/18/2019 19:03,0,46,56,0,False,"3,626","10,63,59,616"
6/18/2019 19:03,0,321,630,0,False,"3,627","3,10,31,17,790"
6/18/2019 19:02,0,14,140,0,False,"3,628","39,08,49,864"
6/18/2019 19:02,3,294,185,0,False,"3,629","7,91,83,857"
6/18/2019 19:01,0,227,228,0,False,"3,630","4,26,05,698"
6/18/2019 19:00,0,227,228,0,False,"3,631","4,26,05,698"
6/18/2019 18:57,0,0,16,0,False,"3,632","42,39,39,417"
6/18/2019 18:57,0,14,140,0,False,"3,633","39,08,49,864"
6/18/2019 18:56,0,536,1166,0,False,"3,634","23,98,12,123"
6/18/2019 18:54,0,6,113,0,False,"3,635","10,40,29,00,00,00,00,00,000"
6/18/2019 18:53,0,0,1,0,False,"3,636","10,86,65,00,00,00,00,00,000"
6/18/2019 18:48,0,286,99,0,False,"3,637","1,55,21,80,842"
6/18/2019 18:48,0,0,13,0,False,"3,638","10,98,94,00,00,00,00,00,000"
6/18/2019 18:47,1,186,18,0,False,"3,639","10,21,39,160"
6/18/2019 18:47,0,13,16,0,False,"3,640","11,19,63,00,00,00,00,00,000"
6/18/2019 18:45,0,0,13,0,False,"3,641","10,98,94,00,00,00,00,00,000"
6/18/2019 18:44,0,1,2,0,False,"3,642","11,30,76,00,00,00,00,00,000"
6/18/2019 18:42,0,0,1,0,False,"3,643","10,86,65,00,00,00,00,00,000"
6/18/2019 18:42,0,73,145,0,False,"3,644","8,17,77,264"
6/18/2019 18:41,0,49,182,0,False,"3,645","4,25,84,32,891"
6/18/2019 18:36,0,210,210,0,False,"3,646","4,40,79,877"
6/18/2019 18:31,0,43,222,0,False,"3,647","2,16,96,95,611"
6/18/2019 18:29,0,1,11,0,False,"3,648","11,00,70,00,00,00,00,00,000"
6/18/2019 18:29,0,67,92,0,False,"3,649","4,57,90,913"
6/18/2019 18:28,0,20820,2024,0,False,"3,650","3,28,63,36,254"
6/18/2019 18:28,2,294,185,3,False,"3,651","7,91,83,857"
6/18/2019 18:26,0,62,363,0,False,"3,652","3,06,27,24,754"
6/18/2019 18:25,0,473,1581,0,False,"3,653","37,01,98,291"
6/18/2019 18:22,1,219,301,0,False,"3,654","3,71,54,808"
6/18/2019 18:21,0,1,40,0,False,"3,655","9,95,15,10,00,00,00,00,000"
6/18/2019 18:20,0,210,210,0,False,"3,656","4,40,79,877"
6/18/2019 18:19,0,4,32,0,False,"3,657","4,61,06,809"
6/18/2019 18:19,0,305,278,0,False,"3,658","40,21,52,598"
6/18/2019 18:15,0,20820,2024,0,False,"3,659","3,28,63,36,254"
6/18/2019 18:13,0,43,54,0,False,"3,660","10,42,49,00,00,00,00,00,000"
6/18/2019 18:12,0,0,1,0,False,"3,661","10,86,65,00,00,00,00,00,000"
6/18/2019 18:11,0,45,72,0,False,"3,662","10,43,11,00,00,00,00,00,000"
6/18/2019 18:10,1,32784,916,0,False,"3,663","1,67,30,06,288"
6/18/2019 18:10,0,258,993,0,False,"3,664","17,26,87,728"
6/18/2019 18:09,0,0,18,0,False,"3,665","11,40,32,00,00,00,00,00,000"
6/18/2019 18:04,0,43,222,0,False,"3,666","2,16,96,95,611"
6/18/2019 18:03,0,0,18,0,False,"3,667","11,40,32,00,00,00,00,00,000"
6/18/2019 18:03,0,3157,564,0,False,"3,668","7,97,57,916"
6/18/2019 18:02,1,43,222,0,False,"3,669","2,16,96,95,611"
6/18/2019 18:01,0,28,162,0,False,"3,670","15,48,35,673"
6/18/2019 18:00,1,10,11,0,False,"3,671","10,95,74,00,00,00,00,00,000"
6/18/2019 17:57,2,10,11,0,False,"3,672","10,95,74,00,00,00,00,00,000"
6/18/2019 17:55,0,0,1,0,False,"3,673","10,86,65,00,00,00,00,00,000"
6/18/2019 17:54,0,420,222,0,False,"3,674","9,96,82,052"
6/18/2019 17:51,0,156,380,0,False,"3,675","11,21,44,00,00,00,00,00,000"
6/18/2019 17:49,0,78,291,0,False,"3,676","19,09,64,915"
6/18/2019 17:48,0,13,61,0,False,"3,677","7,07,92,00,00,00,00,00,000"
6/18/2019 17:48,0,33,191,0,False,"3,678","9,48,64,378"
6/18/2019 17:47,0,309,478,0,False,"3,679","34,16,45,628"
6/18/2019 17:46,2,0,3,0,False,"3,680","11,04,29,00,00,00,00,00,000"
6/18/2019 17:45,0,26,138,0,False,"3,681","2,36,28,43,896"
6/18/2019 17:44,0,85,30,0,False,"3,682","8,51,13,259"
6/18/2019 17:44,1,335,986,0,False,"3,683","8,38,51,688"
6/18/2019 17:43,1,324,730,0,False,"3,684","12,23,62,682"
6/18/2019 17:40,0,350,376,0,False,"3,685","5,81,50,966"
6/18/2019 17:39,0,10,40,0,False,"3,686","38,49,77,733"
6/18/2019 17:37,0,104,188,0,False,"3,687","35,14,74,115"
6/18/2019 17:36,0,18,14,0,False,"3,688","61,53,68,479"
6/18/2019 17:35,0,61,648,0,False,"3,689","49,95,94,420"
6/18/2019 17:34,12,30730,335,5,False,"3,690","13,68,67,818"
6/18/2019 17:34,0,638,920,0,False,"3,691","41,63,75,769"
6/18/2019 17:33,0,13,196,0,False,"3,692","10,18,35,00,00,00,00,00,000"
6/18/2019 17:29,0,12,58,0,False,"3,693","3,30,36,01,903"
6/18/2019 17:29,1,160,532,0,False,"3,694","6,03,41,869"
6/18/2019 17:27,1,162,81,0,False,"3,695","4,87,78,205"
6/18/2019 17:27,2,162,81,0,False,"3,696","4,87,78,205"
6/18/2019 17:27,0,33,90,0,False,"3,697","1,69,05,34,518"
6/18/2019 17:27,0,0,18,0,False,"3,698","11,40,32,00,00,00,00,00,000"
6/18/2019 17:27,2,65,306,0,False,"3,699","6,81,28,372"
6/18/2019 17:26,0,227,228,0,False,"3,700","4,26,05,698"
6/18/2019 17:26,1,67,92,1,False,"3,701","4,57,90,913"
6/18/2019 17:24,0,227,228,0,False,"3,702","4,26,05,698"
6/18/2019 17:24,0,227,228,0,False,"3,703","4,26,05,698"
6/18/2019 17:23,1,156,380,0,False,"3,704","11,21,44,00,00,00,00,00,000"
6/18/2019 17:23,0,151,883,0,False,"3,705","1,71,87,38,977"
6/18/2019 17:23,0,0,0,0,False,"3,706","11,11,65,00,00,00,00,00,000"
6/18/2019 17:23,0,18,14,0,False,"3,707","61,53,68,479"
6/18/2019 17:23,0,0,7,0,False,"3,708","10,55,70,00,00,00,00,00,000"
6/18/2019 17:21,0,0,18,0,False,"3,709","11,40,32,00,00,00,00,00,000"
6/18/2019 17:21,0,23,45,0,False,"3,710","2,45,27,46,055"
6/18/2019 17:20,0,20,294,0,False,"3,711","2,54,39,16,962"
6/18/2019 17:19,1,151,883,0,False,"3,712","1,71,87,38,977"
6/18/2019 17:19,0,3,32,0,False,"3,713","2,67,93,63,588"
6/18/2019 17:19,3,183,609,0,False,"3,714","70,43,64,758"
6/18/2019 17:18,0,11,45,0,False,"3,715","4,73,78,24,239"
6/18/2019 17:17,0,499,262,0,False,"3,716","1,76,83,338"
6/18/2019 17:17,0,46,56,0,False,"3,717","10,63,59,616"
6/18/2019 17:17,0,227,228,0,False,"3,718","4,26,05,698"
6/18/2019 17:17,1,305,278,0,False,"3,719","40,21,52,598"
6/18/2019 17:16,0,28,49,0,False,"3,720","3,32,26,38,241"
6/18/2019 17:13,0,1,3,0,False,"3,721","11,39,92,00,00,00,00,00,000"
6/18/2019 17:11,1,237,1372,0,False,"3,722","2,99,32,86,456"
6/18/2019 17:09,0,17,288,0,False,"3,723","1,64,44,71,452"
6/18/2019 17:09,0,3,91,0,False,"3,724","1,94,01,58,123"
6/18/2019 17:09,3,42,123,3,False,"3,725","4,58,73,54,393"
6/18/2019 17:06,0,6,57,0,False,"3,726","10,59,84,00,00,00,00,00,000"
6/18/2019 17:06,2,35,522,0,False,"3,727","1,62,29,51,550"
6/18/2019 17:04,0,11,45,0,False,"3,728","4,73,78,24,239"
6/18/2019 17:03,0,412,552,0,False,"3,729","2,25,77,06,203"
6/18/2019 17:03,0,63,112,0,False,"3,730","25,69,34,913"
6/18/2019 17:01,0,227,228,0,False,"3,731","4,26,05,698"
6/18/2019 17:00,0,6,176,0,False,"3,732","11,11,23,00,00,00,00,00,000"
6/18/2019 17:00,0,450,573,0,False,"3,733","1,55,81,59,004"
6/18/2019 17:00,0,6467,188,0,False,"3,734","7,91,20,620"
6/18/2019 16:59,0,1,10,1,False,"3,735","11,23,47,00,00,00,00,00,000"
6/18/2019 16:59,0,5,7,0,False,"3,736","7,19,04,00,00,00,00,00,000"
6/18/2019 16:59,0,292,682,0,False,"3,737","11,12,05,00,00,00,00,00,000"
6/18/2019 16:59,0,6,176,0,False,"3,738","11,11,23,00,00,00,00,00,000"
6/18/2019 16:58,0,258,993,0,False,"3,739","17,26,87,728"
6/18/2019 16:57,0,8,371,0,False,"3,740","28,09,29,682"
6/18/2019 16:56,0,14,14,0,False,"3,741","22,91,36,065"
6/18/2019 16:55,0,5,7,0,False,"3,742","7,19,04,00,00,00,00,00,000"
6/18/2019 16:52,1,8,142,0,False,"3,743","3,23,98,76,529"
6/18/2019 16:52,0,28,162,0,False,"3,744","15,48,35,673"
6/18/2019 16:51,1,30,350,0,False,"3,745","7,71,36,80,00,00,00,00,000"
6/18/2019 16:51,0,2,14,0,False,"3,746","2,94,10,19,456"
6/18/2019 16:50,0,156,380,0,False,"3,747","11,21,44,00,00,00,00,00,000"
6/18/2019 16:49,0,37,169,0,False,"3,748","3,13,05,33,248"
6/18/2019 16:47,0,37,169,0,False,"3,749","3,13,05,33,248"
6/18/2019 16:46,0,1,96,0,False,"3,750","10,75,28,00,00,00,00,00,000"
6/18/2019 16:46,0,12,55,0,False,"3,751","2,52,52,96,194"
6/18/2019 16:45,0,34,483,0,False,"3,752","2,89,20,78,174"
6/18/2019 16:44,0,28,162,0,False,"3,753","15,48,35,673"
6/18/2019 16:43,0,60,99,0,False,"3,754","14,75,81,756"
6/18/2019 16:39,0,144,694,0,False,"3,755","2,73,02,78,004"
6/18/2019 16:39,0,350,376,0,False,"3,756","5,81,50,966"
6/18/2019 16:38,0,50,338,0,False,"3,757","5,88,24,527"
6/18/2019 16:38,0,28,162,0,False,"3,758","15,48,35,673"
6/18/2019 16:37,0,0,60,0,False,"3,759","10,49,89,00,00,00,00,00,000"
6/18/2019 16:36,0,11999,42,0,False,"3,760","9,88,36,30,00,00,00,00,000"
6/18/2019 16:36,0,22,376,0,False,"3,761","9,74,27,667"
6/18/2019 16:35,1,1,6,0,False,"3,762","9,42,30,30,00,00,00,00,000"
6/18/2019 16:35,0,11,45,0,False,"3,763","4,73,78,24,239"
6/18/2019 16:32,0,1,1,0,False,"3,764","10,63,40,00,00,00,00,00,000"
6/18/2019 16:32,3,237,1372,1,False,"3,765","2,99,32,86,456"
6/18/2019 16:32,0,32,225,0,False,"3,766","9,75,31,70,00,00,00,00,000"
6/18/2019 16:31,0,227,228,0,False,"3,767","4,26,05,698"
6/18/2019 16:29,0,518,667,0,False,"3,768","18,74,13,174"
6/18/2019 16:29,0,50,338,0,False,"3,769","5,88,24,527"
6/18/2019 16:29,0,7,66,0,False,"3,770","9,17,44,10,00,00,00,00,000"
6/18/2019 16:29,0,350,376,0,False,"3,771","5,81,50,966"
6/18/2019 16:29,2,5,84,0,False,"3,772","8,81,19,90,00,00,00,00,000"
6/18/2019 16:29,0,113,19,0,False,"3,773","8,32,81,116"
6/18/2019 16:27,0,237,1372,0,False,"3,774","2,99,32,86,456"
6/18/2019 16:27,0,350,376,0,False,"3,775","5,81,50,966"
6/18/2019 16:26,0,0,73,0,False,"3,776","10,98,78,00,00,00,00,00,000"
6/18/2019 16:24,0,28,97,0,False,"3,777","9,26,15,70,00,00,00,00,000"
6/18/2019 16:24,0,151,883,0,False,"3,778","1,71,87,38,977"
6/18/2019 16:24,0,8,19,0,False,"3,779","11,39,06,00,00,00,00,00,000"
6/18/2019 16:24,0,15,44,0,False,"3,780","8,10,48,10,00,00,00,00,000"
6/18/2019 16:23,0,91,106,0,False,"3,781","28,87,15,751"
6/18/2019 16:22,0,23,45,0,False,"3,782","2,45,27,46,055"
6/18/2019 16:22,1,131,84,0,False,"3,783","3,10,61,09,216"
6/18/2019 16:22,0,84,171,0,False,"3,784","13,43,58,408"
6/18/2019 16:22,0,0,6,0,False,"3,785","11,40,54,00,00,00,00,00,000"
6/18/2019 16:21,0,28,97,0,False,"3,786","9,26,15,70,00,00,00,00,000"
6/18/2019 16:21,0,4,17,0,False,"3,787","1,35,96,22,634"
6/18/2019 16:20,1,83,203,0,False,"3,788","31,03,20,796"
6/18/2019 16:17,0,9,12,0,False,"3,789","9,72,02,40,00,00,00,00,000"
6/18/2019 16:17,0,0,7,0,False,"3,790","11,10,61,00,00,00,00,00,000"
6/18/2019 16:14,0,227,228,0,False,"3,791","4,26,05,698"
6/18/2019 16:14,0,0,7,0,False,"3,792","11,10,61,00,00,00,00,00,000"
6/18/2019 16:13,0,227,228,0,False,"3,793","4,26,05,698"
6/18/2019 16:13,0,39,1666,0,False,"3,794","57,59,99,155"
6/18/2019 16:12,0,0,73,0,False,"3,795","10,98,78,00,00,00,00,00,000"
6/18/2019 16:11,0,0,1,0,False,"3,796","10,13,30,00,00,00,00,00,000"
6/18/2019 16:10,1,28,97,0,False,"3,797","9,26,15,70,00,00,00,00,000"
6/18/2019 16:10,0,23,45,0,False,"3,798","2,45,27,46,055"
6/18/2019 16:10,1,131,84,0,False,"3,799","3,10,61,09,216"
6/18/2019 16:08,0,0,73,0,False,"3,800","10,98,78,00,00,00,00,00,000"
6/18/2019 16:06,0,33,36,1,False,"3,801","28,16,37,949"
6/18/2019 16:06,0,84,171,0,False,"3,802","13,43,58,408"
6/18/2019 16:05,0,122,109,0,False,"3,803","2,22,25,49,928"
6/18/2019 16:04,1,20820,2024,0,False,"3,804","3,28,63,36,254"
6/18/2019 16:01,0,0,1,0,False,"3,805","10,13,30,00,00,00,00,00,000"
6/18/2019 16:01,1,0,39,0,False,"3,806","10,89,85,00,00,00,00,00,000"
6/18/2019 15:59,1,22,69,0,False,"3,807","26,93,27,624"
6/18/2019 15:58,0,0,39,0,False,"3,808","10,89,85,00,00,00,00,00,000"
6/18/2019 15:58,0,0,1,0,False,"3,809","10,13,30,00,00,00,00,00,000"
6/18/2019 15:57,0,0,6,0,False,"3,810","11,40,54,00,00,00,00,00,000"
6/18/2019 15:56,0,0,73,0,False,"3,811","10,98,78,00,00,00,00,00,000"
6/18/2019 15:56,0,0,1,0,False,"3,812","10,13,30,00,00,00,00,00,000"
6/18/2019 15:55,0,22,376,0,False,"3,813","9,74,27,667"
6/18/2019 15:54,0,0,1,0,False,"3,814","10,13,30,00,00,00,00,00,000"
6/18/2019 15:52,0,0,1,0,False,"3,815","10,13,30,00,00,00,00,00,000"
6/18/2019 15:51,0,33,36,0,False,"3,816","28,16,37,949"
6/18/2019 15:49,0,1448,596,0,False,"3,817","5,13,97,359"
6/18/2019 15:48,0,1448,596,0,False,"3,818","5,13,97,359"
6/18/2019 15:47,0,0,1,0,False,"3,819","10,13,30,00,00,00,00,00,000"
6/18/2019 15:46,0,0,1,0,False,"3,820","10,13,30,00,00,00,00,00,000"
6/18/2019 15:45,1,3001,36,0,False,"3,821","2,99,72,24,172"
6/18/2019 15:45,1,529,277,0,False,"3,822","58,53,42,005"
6/18/2019 15:44,0,307,2847,0,False,"3,823","3,19,49,22,624"
6/18/2019 15:43,0,19,81,0,False,"3,824","29,22,17,929"
6/18/2019 15:42,1,0,39,0,False,"3,825","10,89,85,00,00,00,00,00,000"
6/18/2019 15:41,0,22,376,0,False,"3,826","9,74,27,667"
6/18/2019 15:40,0,12,97,0,False,"3,827","38,64,55,889"
6/18/2019 15:39,0,19,81,0,False,"3,828","29,22,17,929"
6/18/2019 15:38,0,60,16,0,False,"3,829","1,26,40,43,976"
6/18/2019 15:38,0,246,534,0,False,"3,830","7,88,75,929"
6/18/2019 15:37,0,0,1,0,False,"3,831","10,13,30,00,00,00,00,00,000"
6/18/2019 15:36,1,50,198,0,False,"3,832","12,48,04,752"
6/18/2019 15:36,0,19,81,0,False,"3,833","29,22,17,929"
6/18/2019 15:36,0,1448,596,0,False,"3,834","5,13,97,359"
6/18/2019 15:36,0,0,1,0,False,"3,835","10,13,30,00,00,00,00,00,000"
6/18/2019 15:34,0,4,52,0,False,"3,836","3,10,69,67,434"
6/18/2019 15:33,0,672,2061,0,False,"3,837","29,52,22,110"
6/18/2019 15:32,0,1062,1031,0,False,"3,838","9,67,07,575"
6/18/2019 15:30,0,17,41,0,False,"3,839","10,14,15,900"
6/18/2019 15:30,0,0,1,0,False,"3,840","10,13,30,00,00,00,00,00,000"
6/18/2019 15:29,0,80,103,0,False,"3,841","38,53,98,240"
6/18/2019 15:29,0,0,1,0,False,"3,842","10,13,30,00,00,00,00,00,000"
6/18/2019 15:29,0,0,7,0,False,"3,843","11,24,59,00,00,00,00,00,000"
6/18/2019 15:28,0,19,81,0,False,"3,844","29,22,17,929"
6/18/2019 15:28,0,307,2847,1,False,"3,845","3,19,49,22,624"
6/18/2019 15:27,0,0,1,0,False,"3,846","10,13,30,00,00,00,00,00,000"
6/18/2019 15:27,0,0,7,0,False,"3,847","11,24,59,00,00,00,00,00,000"
6/18/2019 15:26,0,0,1,0,False,"3,848","10,13,30,00,00,00,00,00,000"
6/18/2019 15:26,0,0,11,0,False,"3,849","11,02,86,00,00,00,00,00,000"
6/18/2019 15:25,0,4,52,0,False,"3,850","3,10,69,67,434"
6/18/2019 15:24,2,237,1843,0,False,"3,851","10,30,35,00,00,00,00,00,000"
6/18/2019 15:24,1,164795,17173,0,False,"3,852","9,85,60,085"
6/18/2019 15:20,0,19,81,0,False,"3,853","29,22,17,929"
6/18/2019 15:18,2,195,516,1,False,"3,854","8,69,18,20,00,00,00,00,000"
6/18/2019 15:16,1,18,40,1,False,"3,855","8,11,48,30,00,00,00,00,000"
6/18/2019 15:16,0,22,69,0,False,"3,856","26,93,27,624"
6/18/2019 15:15,0,227,228,0,False,"3,857","4,26,05,698"
6/18/2019 15:15,0,1798,414,0,False,"3,858","76,95,17,040"
6/18/2019 15:13,0,227,228,0,False,"3,859","4,26,05,698"
6/18/2019 15:12,0,22,69,0,False,"3,860","26,93,27,624"
6/18/2019 15:10,0,19,81,0,False,"3,861","29,22,17,929"
6/18/2019 15:08,0,20,442,0,False,"3,862","30,45,16,373"
6/18/2019 15:05,0,227,228,0,False,"3,863","4,26,05,698"
6/18/2019 15:04,1,18,40,0,False,"3,864","8,11,48,30,00,00,00,00,000"
6/18/2019 15:04,0,70,190,0,False,"3,865","4,29,00,73,874"
6/18/2019 15:02,0,19,81,0,False,"3,866","29,22,17,929"
6/18/2019 14:57,0,43,95,0,False,"3,867","2,38,48,53,403"
6/18/2019 14:57,0,1798,414,0,False,"3,868","76,95,17,040"
6/18/2019 14:56,0,1733,1269,0,False,"3,869","1,83,26,037"
6/18/2019 14:55,0,20,442,0,False,"3,870","30,45,16,373"
6/18/2019 14:54,0,26,179,0,False,"3,871","2,98,64,63,274"
6/18/2019 14:54,0,70,190,0,False,"3,872","4,29,00,73,874"
6/18/2019 14:52,0,35,172,0,False,"3,873","2,80,60,03,993"
6/18/2019 14:52,0,1798,414,0,False,"3,874","76,95,17,040"
6/18/2019 14:50,0,72,264,0,False,"3,875","29,56,32,057"
6/18/2019 14:48,0,0,27,0,False,"3,876","10,61,12,00,00,00,00,00,000"
6/18/2019 14:47,0,17,43,0,False,"3,877","2,56,40,08,825"
6/18/2019 14:47,1,553,81,0,False,"3,878","4,70,39,868"
6/18/2019 14:46,0,53,61,0,False,"3,879","2,35,51,30,039"
6/18/2019 14:45,1,130,177,0,False,"3,880","28,77,55,692"
6/18/2019 14:45,0,227,228,0,False,"3,881","4,26,05,698"
6/18/2019 14:44,0,227,228,0,False,"3,882","4,26,05,698"
6/18/2019 14:41,0,2,65,0,False,"3,883","10,99,16,00,00,00,00,00,000"
6/18/2019 14:40,0,1,10,0,False,"3,884","11,23,47,00,00,00,00,00,000"
6/18/2019 14:40,1,195,516,0,False,"3,885","8,69,18,20,00,00,00,00,000"
6/18/2019 14:40,0,34,483,0,False,"3,886","2,89,20,78,174"
6/18/2019 14:40,0,35,172,0,False,"3,887","2,80,60,03,993"
6/18/2019 14:40,0,75,839,0,False,"3,888","8,13,31,589"
6/18/2019 14:38,0,227,228,0,False,"3,889","4,26,05,698"
6/18/2019 14:36,0,18,40,0,False,"3,890","8,11,48,30,00,00,00,00,000"
6/18/2019 14:33,0,209,170,0,False,"3,891","2,38,92,91,128"
6/18/2019 14:33,0,335,486,0,False,"3,892","37,52,32,303"
6/18/2019 14:32,0,72,264,0,False,"3,893","29,56,32,057"
6/18/2019 14:32,0,227,228,0,False,"3,894","4,26,05,698"
6/18/2019 14:32,2,209,170,0,False,"3,895","2,38,92,91,128"
6/18/2019 14:31,0,1,10,0,False,"3,896","11,23,47,00,00,00,00,00,000"
6/18/2019 14:30,0,43,95,0,False,"3,897","2,38,48,53,403"
6/18/2019 14:30,8,5226,310,2,False,"3,898","2,91,63,96,684"
6/18/2019 14:29,0,0,15,0,False,"3,899","11,40,31,00,00,00,00,00,000"
6/18/2019 14:28,1,85,30,0,False,"3,900","8,51,13,259"
6/18/2019 14:27,0,130,177,0,False,"3,901","28,77,55,692"
